y_true,prob_1_fed,client,prob_1_cent,repeat
0,0.5408163265306123,PRJEB7774,0.33,023
1,0.5510204081632653,PRJEB7774,0.47,023
1,0.5816326530612245,PRJEB7774,0.69,023
0,0.5306122448979592,PRJEB7774,0.26,023
0,0.5714285714285714,PRJEB7774,0.38,023
0,0.4489795918367347,PRJEB7774,0.48,023
1,0.6428571428571429,PRJEB7774,0.84,023
0,0.5714285714285714,PRJEB7774,0.61,023
1,0.6836734693877551,PRJEB7774,0.75,023
0,0.5408163265306123,PRJEB7774,0.43,023
1,0.5714285714285714,PRJEB7774,0.65,023
1,0.6020408163265306,PRJEB7774,0.82,023
1,0.6224489795918368,PRJEB7774,0.78,023
0,0.4693877551020408,PRJEB7774,0.21,023
1,0.5510204081632653,PRJEB7774,0.62,023
0,0.5102040816326531,PRJEB7774,0.45,023
0,0.5204081632653061,PRJEB7774,0.51,023
1,0.5408163265306123,PRJEB7774,0.65,023
0,0.5918367346938775,PRJEB7774,0.6,023
0,0.5714285714285714,PRJEB7774,0.21,023
0,0.4795918367346938,PRJEB7774,0.29,023
1,0.6122448979591837,PRJEB7774,0.76,023
1,0.6224489795918368,PRJEB7774,0.75,023
1,0.5408163265306123,PRJEB7774,0.53,023
1,0.6122448979591837,PRJEB7774,0.54,023
1,0.6632653061224489,PRJEB7774,0.83,023
0,0.5306122448979592,PRJEB7774,0.42,023
0,0.4693877551020408,PRJEB7774,0.34,023
1,0.6836734693877551,PRJNA429097,0.85,023
0,0.3877551020408163,PRJNA429097,0.25,023
1,0.7244897959183674,PRJNA429097,0.86,023
1,0.6428571428571429,PRJNA429097,0.66,023
1,0.5918367346938775,PRJNA429097,0.54,023
1,0.7142857142857143,PRJNA429097,0.65,023
1,0.7142857142857143,PRJNA429097,0.95,023
0,0.3571428571428571,PRJNA429097,0.08,023
0,0.3163265306122449,PRJNA429097,0.1,023
1,0.6428571428571429,PRJNA429097,0.83,023
0,0.3469387755102041,PRJNA429097,0.12,023
0,0.4183673469387755,PRJNA429097,0.41,023
1,0.5918367346938775,PRJNA429097,0.8,023
0,0.5408163265306123,PRJNA429097,0.57,023
0,0.3571428571428571,PRJNA429097,0.12,023
1,0.6326530612244898,PRJNA429097,0.83,023
1,0.6122448979591837,PRJNA429097,0.71,023
0,0.3673469387755102,PRJNA429097,0.13,023
0,0.3979591836734694,PRJNA429097,0.14,023
1,0.6938775510204082,PRJNA429097,0.88,023
0,0.3265306122448979,PRJNA429097,0.08,023
1,0.5816326530612245,PRJNA429097,0.83,023
0,0.3571428571428571,PRJNA429097,0.23,023
1,0.6428571428571429,PRJNA429097,0.7,023
0,0.3979591836734694,PRJNA429097,0.09,023
1,0.673469387755102,PRJNA429097,0.86,023
0,0.3877551020408163,PRJNA429097,0.1,023
0,0.2857142857142857,PRJNA429097,0.14,023
0,0.3979591836734694,PRJNA429097,0.27,023
1,0.6632653061224489,PRJNA429097,0.67,023
1,0.6428571428571429,PRJNA429097,0.82,023
0,0.3979591836734694,PRJNA429097,0.31,023
1,0.6326530612244898,PRJNA429097,0.83,023
0,0.3775510204081632,PRJNA429097,0.05,023
0,0.3469387755102041,PRJNA429097,0.2,023
0,0.3571428571428571,PRJNA429097,0.23,023
1,0.5612244897959183,PRJNA429097,0.78,023
0,0.3265306122448979,PRJNA429097,0.1,023
1,0.6428571428571429,PRJNA429097,0.82,023
0,0.3673469387755102,PRJNA731589,0.08,023
1,0.5918367346938775,PRJNA731589,0.43,023
0,0.4591836734693877,PRJNA731589,0.06,023
1,0.7142857142857143,PRJNA731589,0.87,023
1,0.6122448979591837,PRJNA731589,0.61,023
0,0.4183673469387755,PRJNA731589,0.16,023
0,0.4387755102040816,PRJNA731589,0.12,023
1,0.7244897959183674,PRJNA731589,0.83,023
1,0.7346938775510204,PRJNA731589,0.84,023
0,0.4285714285714285,PRJNA731589,0.27,023
1,0.6836734693877551,PRJNA731589,0.77,023
1,0.7040816326530612,PRJNA731589,0.75,023
0,0.4795918367346938,PRJNA731589,0.12,023
1,0.7448979591836735,PRJNA731589,0.81,023
1,0.6938775510204082,PRJNA731589,0.59,023
1,0.673469387755102,PRJNA731589,0.92,023
1,0.6224489795918368,PRJNA731589,0.59,023
0,0.4795918367346938,PRJNA731589,0.12,023
0,0.6224489795918368,PRJNA731589,0.53,023
1,0.673469387755102,PRJNA731589,0.81,023
0,0.4081632653061224,PRJNA731589,0.1,023
1,0.6326530612244898,PRJNA731589,0.36,023
1,0.6938775510204082,PRJNA731589,0.64,023
1,0.6530612244897959,PRJNA731589,0.62,023
0,0.336734693877551,PRJNA731589,0.12,023
1,0.7040816326530612,PRJNA731589,0.88,023
0,0.4591836734693877,PRJNA731589,0.26,023
1,0.6428571428571429,PRJNA731589,0.67,023
1,0.7040816326530612,PRJNA731589,0.79,023
1,0.7040816326530612,PRJNA731589,0.84,023
1,0.6428571428571429,PRJNA731589,0.86,023
1,0.6836734693877551,PRJNA731589,0.93,023
0,0.3775510204081632,PRJNA731589,0.07,023
0,0.6530612244897959,PRJEB10878,0.4,024
0,0.6224489795918368,PRJEB10878,0.5,024
0,0.5918367346938775,PRJEB10878,0.84,024
1,0.6020408163265306,PRJEB10878,0.81,024
0,0.5408163265306123,PRJEB10878,0.22,024
1,0.673469387755102,PRJEB10878,0.78,024
0,0.6020408163265306,PRJEB10878,0.53,024
1,0.7142857142857143,PRJEB10878,0.61,024
1,0.6530612244897959,PRJEB10878,0.78,024
0,0.4897959183673469,PRJEB10878,0.6,024
1,0.6938775510204082,PRJEB10878,0.67,024
0,0.5918367346938775,PRJEB10878,0.25,024
1,0.5918367346938775,PRJEB10878,0.66,024
1,0.5510204081632653,PRJEB10878,0.66,024
1,0.6632653061224489,PRJEB10878,0.62,024
1,0.6530612244897959,PRJEB10878,0.57,024
1,0.6632653061224489,PRJEB10878,0.7,024
1,0.6428571428571429,PRJEB10878,0.67,024
1,0.7346938775510204,PRJEB10878,0.62,024
0,0.5816326530612245,PRJEB10878,0.2,024
0,0.6428571428571429,PRJEB10878,0.25,024
0,0.5918367346938775,PRJEB10878,0.25,024
1,0.7448979591836735,PRJEB10878,0.67,024
0,0.6428571428571429,PRJEB10878,0.39,024
1,0.7040816326530612,PRJEB10878,0.86,024
0,0.5714285714285714,PRJEB10878,0.25,024
1,0.6224489795918368,PRJEB6070,0.64,024
0,0.6122448979591837,PRJEB6070,0.38,024
0,0.7142857142857143,PRJEB6070,0.5,024
1,0.7346938775510204,PRJEB6070,0.88,024
1,0.5918367346938775,PRJEB6070,0.44,024
0,0.5612244897959183,PRJEB6070,0.52,024
0,0.6632653061224489,PRJEB6070,0.5,024
1,0.7448979591836735,PRJEB6070,0.85,024
0,0.6530612244897959,PRJEB6070,0.47,024
1,0.4795918367346938,PRJEB6070,0.64,024
1,0.6938775510204082,PRJEB6070,0.74,024
1,0.5816326530612245,PRJEB6070,0.56,024
0,0.6122448979591837,PRJEB6070,0.51,024
1,0.673469387755102,PRJEB6070,0.62,024
0,0.5816326530612245,PRJEB6070,0.54,024
1,0.7244897959183674,PRJEB6070,0.62,024
0,0.6122448979591837,PRJEB6070,0.38,024
1,0.6326530612244898,PRJEB6070,0.63,024
1,0.5510204081632653,PRJEB6070,0.63,024
0,0.5306122448979592,PRJEB6070,0.28,024
1,0.7448979591836735,PRJEB6070,0.84,024
1,0.7040816326530612,PRJEB6070,0.57,024
0,0.6530612244897959,PRJEB6070,0.36,024
1,0.7040816326530612,PRJEB6070,0.77,024
1,0.6530612244897959,PRJEB6070,0.58,024
0,0.6020408163265306,PRJEB6070,0.44,024
0,0.6224489795918368,PRJEB6070,0.35,024
0,0.5918367346938775,PRJEB6070,0.51,024
1,0.6428571428571429,PRJEB6070,0.5,024
1,0.6122448979591837,PRJEB6070,0.39,024
1,0.5612244897959183,PRJEB6070,0.52,024
0,0.5918367346938775,PRJEB6070,0.48,024
1,0.673469387755102,PRJEB6070,0.77,024
0,0.4387755102040816,PRJEB6070,0.34,024
0,0.5408163265306123,PRJEB6070,0.37,024
1,0.5102040816326531,PRJEB6070,0.62,024
0,0.4795918367346938,PRJEB6070,0.45,024
0,0.5612244897959183,PRJEB6070,0.26,024
1,0.673469387755102,PRJEB6070,0.64,024
0,0.4897959183673469,PRJEB6070,0.3,024
0,0.5918367346938775,PRJEB7774,0.33,024
1,0.673469387755102,PRJEB7774,0.49,024
1,0.5612244897959183,PRJEB7774,0.76,024
0,0.5510204081632653,PRJEB7774,0.38,024
1,0.6530612244897959,PRJEB7774,0.66,024
1,0.5,PRJEB7774,0.53,024
0,0.5612244897959183,PRJEB7774,0.64,024
0,0.6122448979591837,PRJEB7774,0.43,024
1,0.6428571428571429,PRJEB7774,0.84,024
1,0.7040816326530612,PRJEB7774,0.56,024
0,0.6020408163265306,PRJEB7774,0.38,024
1,0.5714285714285714,PRJEB7774,0.8,024
0,0.6428571428571429,PRJEB7774,0.5,024
1,0.7040816326530612,PRJEB7774,0.69,024
0,0.5306122448979592,PRJEB7774,0.42,024
1,0.6224489795918368,PRJEB7774,0.56,024
0,0.6122448979591837,PRJEB7774,0.66,024
1,0.6020408163265306,PRJEB7774,0.55,024
0,0.5306122448979592,PRJEB7774,0.42,024
1,0.6020408163265306,PRJEB7774,0.73,024
1,0.6836734693877551,PRJEB7774,0.64,024
0,0.6224489795918368,PRJEB7774,0.43,024
1,0.6428571428571429,PRJEB7774,0.67,024
1,0.6530612244897959,PRJEB7774,0.52,024
1,0.6632653061224489,PRJEB7774,0.38,024
1,0.7142857142857143,PRJEB7774,0.68,024
0,0.6020408163265306,PRJEB7774,0.55,024
1,0.6836734693877551,PRJEB7774,0.48,024
0,0.6938775510204082,PRJEB7774,0.49,024
1,0.6632653061224489,PRJEB7774,0.82,024
1,0.6836734693877551,PRJEB7774,0.73,024
0,0.5510204081632653,PRJEB7774,0.17,024
0,0.3571428571428571,PRJNA429097,0.1,024
0,0.4081632653061224,PRJNA429097,0.11,024
0,0.4591836734693877,PRJNA429097,0.23,024
1,0.7755102040816326,PRJNA429097,0.9,024
1,0.7448979591836735,PRJNA429097,0.85,024
0,0.3673469387755102,PRJNA429097,0.22,024
0,0.3979591836734694,PRJNA429097,0.14,024
1,0.7346938775510204,PRJNA429097,0.9,024
1,0.7857142857142857,PRJNA429097,0.83,024
1,0.6836734693877551,PRJNA429097,0.74,024
1,0.6224489795918368,PRJNA429097,0.73,024
0,0.4387755102040816,PRJNA429097,0.2,024
1,0.6938775510204082,PRJNA429097,0.74,024
0,0.4183673469387755,PRJNA429097,0.29,024
0,0.3673469387755102,PRJNA429097,0.08,024
1,0.7959183673469388,PRJNA429097,0.74,024
1,0.7142857142857143,PRJNA429097,0.8,024
1,0.7142857142857143,PRJNA429097,0.91,024
1,0.6938775510204082,PRJNA429097,0.71,024
1,0.6836734693877551,PRJNA429097,0.86,024
0,0.4183673469387755,PRJNA429097,0.06,024
0,0.5306122448979592,PRJNA429097,0.22,024
0,0.4795918367346938,PRJNA429097,0.3,024
0,0.3775510204081632,PRJNA429097,0.16,024
1,0.6428571428571429,PRJNA429097,0.79,024
1,0.5102040816326531,PRJNA429097,0.57,024
1,0.7755102040816326,PRJNA429097,0.88,024
1,0.7142857142857143,PRJNA429097,0.79,024
1,0.6428571428571429,PRJNA429097,0.73,024
1,0.7244897959183674,PRJNA429097,0.79,024
0,0.4489795918367347,PRJNA429097,0.24,024
1,0.7448979591836735,PRJNA429097,0.88,024
0,0.3673469387755102,PRJNA429097,0.22,024
1,0.7346938775510204,PRJNA429097,0.74,024
0,0.4795918367346938,PRJNA429097,0.2,024
1,0.7653061224489796,PRJNA429097,0.74,024
0,0.4285714285714285,PRJNA429097,0.29,024
1,0.7653061224489796,PRJNA429097,0.78,024
1,0.7040816326530612,PRJNA429097,0.78,024
1,0.7755102040816326,PRJNA731589,0.84,024
1,0.6530612244897959,PRJNA731589,0.75,024
1,0.7448979591836735,PRJNA731589,0.75,024
0,0.5612244897959183,PRJNA731589,0.27,024
1,0.7755102040816326,PRJNA731589,0.82,024
0,0.4897959183673469,PRJNA731589,0.13,024
0,0.5306122448979592,PRJNA731589,0.21,024
1,0.7244897959183674,PRJNA731589,0.72,024
0,0.5612244897959183,PRJNA731589,0.22,024
1,0.7959183673469388,PRJNA731589,0.8,024
1,0.7244897959183674,PRJNA731589,0.8,024
0,0.4285714285714285,PRJNA731589,0.15,024
1,0.7857142857142857,PRJNA731589,0.84,024
1,0.7857142857142857,PRJNA731589,0.79,024
1,0.7040816326530612,PRJNA731589,0.7,024
0,0.5510204081632653,PRJNA731589,0.27,024
1,0.7959183673469388,PRJNA731589,0.83,024
0,0.6224489795918368,PRJNA731589,0.66,024
0,0.7244897959183674,PRJNA731589,0.63,024
1,0.6632653061224489,PRJNA731589,0.76,024
0,0.5510204081632653,PRJNA731589,0.15,024
1,0.7142857142857143,PRJNA731589,0.76,024
1,0.6632653061224489,PRJNA731589,0.85,024
0,0.4897959183673469,PRJNA731589,0.12,024
0,0.6836734693877551,PRJNA731589,0.59,024
0,0.7040816326530612,PRJNA731589,0.54,024
0,0.5,PRJNA731589,0.26,024
0,0.673469387755102,PRJNA731589,0.45,024
0,0.5306122448979592,PRJNA731589,0.28,024
1,0.6326530612244898,PRJNA731589,0.73,024
1,0.7346938775510204,PRJNA731589,0.62,024
1,0.6938775510204082,PRJNA731589,0.68,024
0,0.4489795918367347,PRJNA731589,0.13,024
0,0.6122448979591837,PRJEB10878,0.37,025
1,0.7142857142857143,PRJEB10878,0.86,025
1,0.6122448979591837,PRJEB10878,0.6,025
0,0.6224489795918368,PRJEB10878,0.83,025
0,0.6122448979591837,PRJEB10878,0.28,025
1,0.673469387755102,PRJEB10878,0.71,025
0,0.6428571428571429,PRJEB10878,0.5,025
1,0.5102040816326531,PRJEB10878,0.54,025
1,0.6938775510204082,PRJEB10878,0.79,025
1,0.7448979591836735,PRJEB10878,0.8,025
1,0.6530612244897959,PRJEB10878,0.49,025
0,0.6020408163265306,PRJEB10878,0.18,025
0,0.5408163265306123,PRJEB10878,0.13,025
1,0.7755102040816326,PRJEB10878,0.77,025
0,0.5510204081632653,PRJEB10878,0.46,025
1,0.7244897959183674,PRJEB10878,0.61,025
1,0.6836734693877551,PRJEB10878,0.48,025
0,0.6530612244897959,PRJEB10878,0.27,025
0,0.6224489795918368,PRJEB10878,0.5,025
1,0.7346938775510204,PRJEB10878,0.66,025
1,0.7040816326530612,PRJEB10878,0.82,025
1,0.6938775510204082,PRJEB10878,0.72,025
0,0.6224489795918368,PRJEB10878,0.26,025
1,0.7857142857142857,PRJEB10878,0.68,025
1,0.6938775510204082,PRJEB10878,0.75,025
1,0.673469387755102,PRJEB10878,0.86,025
0,0.5816326530612245,PRJEB6070,0.33,025
1,0.6938775510204082,PRJEB6070,0.83,025
0,0.5612244897959183,PRJEB6070,0.31,025
1,0.6632653061224489,PRJEB6070,0.54,025
0,0.5714285714285714,PRJEB6070,0.51,025
1,0.5510204081632653,PRJEB6070,0.51,025
1,0.7755102040816326,PRJEB6070,0.72,025
1,0.6326530612244898,PRJEB6070,0.68,025
0,0.5,PRJEB6070,0.33,025
1,0.6836734693877551,PRJEB6070,0.54,025
1,0.4795918367346938,PRJEB6070,0.48,025
1,0.5510204081632653,PRJEB6070,0.76,025
1,0.673469387755102,PRJEB6070,0.46,025
1,0.673469387755102,PRJEB6070,0.65,025
0,0.5816326530612245,PRJEB6070,0.27,025
0,0.4183673469387755,PRJEB6070,0.27,025
1,0.5510204081632653,PRJEB6070,0.38,025
0,0.6020408163265306,PRJEB6070,0.53,025
0,0.5816326530612245,PRJEB6070,0.3,025
0,0.5918367346938775,PRJEB6070,0.52,025
0,0.6530612244897959,PRJEB6070,0.46,025
0,0.5612244897959183,PRJEB6070,0.24,025
1,0.5816326530612245,PRJEB6070,0.35,025
1,0.6224489795918368,PRJEB6070,0.81,025
1,0.6632653061224489,PRJEB6070,0.77,025
1,0.7346938775510204,PRJEB6070,0.83,025
1,0.6122448979591837,PRJEB6070,0.54,025
0,0.6326530612244898,PRJEB6070,0.35,025
1,0.5204081632653061,PRJEB6070,0.47,025
0,0.5714285714285714,PRJEB6070,0.32,025
1,0.6836734693877551,PRJEB6070,0.64,025
1,0.7346938775510204,PRJEB6070,0.83,025
1,0.5816326530612245,PRJEB6070,0.58,025
0,0.5816326530612245,PRJEB6070,0.39,025
0,0.6020408163265306,PRJEB6070,0.31,025
0,0.6326530612244898,PRJEB6070,0.44,025
1,0.7346938775510204,PRJEB6070,0.7,025
1,0.673469387755102,PRJEB6070,0.57,025
1,0.7244897959183674,PRJEB6070,0.82,025
1,0.6632653061224489,PRJEB6070,0.66,025
1,0.6020408163265306,PRJEB7774,0.62,025
1,0.7857142857142857,PRJEB7774,0.67,025
1,0.673469387755102,PRJEB7774,0.78,025
1,0.5918367346938775,PRJEB7774,0.63,025
0,0.5816326530612245,PRJEB7774,0.68,025
1,0.5612244897959183,PRJEB7774,0.66,025
1,0.6632653061224489,PRJEB7774,0.79,025
1,0.6938775510204082,PRJEB7774,0.7,025
0,0.5408163265306123,PRJEB7774,0.6,025
1,0.5816326530612245,PRJEB7774,0.64,025
1,0.6122448979591837,PRJEB7774,0.77,025
0,0.5204081632653061,PRJEB7774,0.12,025
1,0.673469387755102,PRJEB7774,0.54,025
0,0.5816326530612245,PRJEB7774,0.37,025
0,0.5510204081632653,PRJEB7774,0.35,025
1,0.6326530612244898,PRJEB7774,0.46,025
0,0.5204081632653061,PRJEB7774,0.48,025
1,0.6938775510204082,PRJEB7774,0.86,025
1,0.7346938775510204,PRJEB7774,0.73,025
1,0.6632653061224489,PRJEB7774,0.68,025
1,0.6428571428571429,PRJEB7774,0.61,025
1,0.5612244897959183,PRJEB7774,0.84,025
0,0.6122448979591837,PRJEB7774,0.57,025
0,0.5816326530612245,PRJEB7774,0.42,025
0,0.6224489795918368,PRJEB7774,0.44,025
1,0.5510204081632653,PRJEB7774,0.73,025
0,0.6326530612244898,PRJEB7774,0.65,025
0,0.6020408163265306,PRJEB7774,0.38,025
0,0.5918367346938775,PRJEB7774,0.42,025
1,0.7040816326530612,PRJEB7774,0.71,025
1,0.5816326530612245,PRJEB7774,0.64,025
0,0.6020408163265306,PRJEB7774,0.31,025
0,0.4693877551020408,PRJNA429097,0.12,025
0,0.4591836734693877,PRJNA429097,0.09,025
0,0.5306122448979592,PRJNA429097,0.19,025
0,0.4387755102040816,PRJNA429097,0.18,025
0,0.5510204081632653,PRJNA429097,0.32,025
0,0.4591836734693877,PRJNA429097,0.39,025
1,0.7551020408163265,PRJNA429097,0.87,025
0,0.3979591836734694,PRJNA429097,0.05,025
1,0.5510204081632653,PRJNA429097,0.57,025
1,0.6224489795918368,PRJNA429097,0.58,025
1,0.7959183673469388,PRJNA429097,0.89,025
0,0.4591836734693877,PRJNA429097,0.08,025
0,0.4081632653061224,PRJNA429097,0.15,025
1,0.7346938775510204,PRJNA429097,0.73,025
0,0.5102040816326531,PRJNA429097,0.27,025
1,0.7346938775510204,PRJNA429097,0.68,025
0,0.6122448979591837,PRJNA429097,0.22,025
1,0.6632653061224489,PRJNA429097,0.6,025
0,0.5102040816326531,PRJNA429097,0.29,025
0,0.4387755102040816,PRJNA429097,0.06,025
0,0.4387755102040816,PRJNA429097,0.47,025
1,0.673469387755102,PRJNA429097,0.82,025
0,0.5306122448979592,PRJNA429097,0.47,025
1,0.7040816326530612,PRJNA429097,0.83,025
0,0.3775510204081632,PRJNA429097,0.07,025
0,0.4387755102040816,PRJNA429097,0.28,025
1,0.7551020408163265,PRJNA429097,0.92,025
1,0.6122448979591837,PRJNA429097,0.62,025
1,0.6938775510204082,PRJNA429097,0.92,025
0,0.4081632653061224,PRJNA429097,0.29,025
0,0.4387755102040816,PRJNA429097,0.14,025
1,0.7653061224489796,PRJNA429097,0.88,025
1,0.6938775510204082,PRJNA429097,0.86,025
0,0.3877551020408163,PRJNA429097,0.13,025
0,0.4081632653061224,PRJNA429097,0.19,025
0,0.3775510204081632,PRJNA429097,0.41,025
1,0.7551020408163265,PRJNA429097,0.94,025
1,0.7142857142857143,PRJNA429097,0.84,025
1,0.7244897959183674,PRJNA429097,0.96,025
0,0.3979591836734694,PRJNA731589,0.06,025
1,0.6632653061224489,PRJNA731589,0.75,025
1,0.7755102040816326,PRJNA731589,0.84,025
1,0.7448979591836735,PRJNA731589,0.88,025
0,0.6326530612244898,PRJNA731589,0.39,025
0,0.6122448979591837,PRJNA731589,0.47,025
0,0.4591836734693877,PRJNA731589,0.19,025
0,0.4795918367346938,PRJNA731589,0.38,025
1,0.7755102040816326,PRJNA731589,0.83,025
1,0.7551020408163265,PRJNA731589,0.91,025
0,0.4897959183673469,PRJNA731589,0.13,025
0,0.3775510204081632,PRJNA731589,0.1,025
1,0.7040816326530612,PRJNA731589,0.69,025
1,0.7551020408163265,PRJNA731589,0.87,025
1,0.7551020408163265,PRJNA731589,0.89,025
0,0.4081632653061224,PRJNA731589,0.13,025
1,0.7755102040816326,PRJNA731589,0.86,025
0,0.4489795918367347,PRJNA731589,0.22,025
0,0.5102040816326531,PRJNA731589,0.3,025
0,0.5204081632653061,PRJNA731589,0.37,025
0,0.5918367346938775,PRJNA731589,0.39,025
0,0.4387755102040816,PRJNA731589,0.16,025
0,0.4897959183673469,PRJNA731589,0.34,025
1,0.673469387755102,PRJNA731589,0.83,025
1,0.7244897959183674,PRJNA731589,0.61,025
0,0.4897959183673469,PRJNA731589,0.08,025
0,0.5204081632653061,PRJNA731589,0.26,025
1,0.6530612244897959,PRJNA731589,0.66,025
1,0.7244897959183674,PRJNA731589,0.59,025
1,0.6122448979591837,PRJNA731589,0.61,025
1,0.7551020408163265,PRJNA731589,0.7,025
0,0.6326530612244898,PRJNA731589,0.51,025
0,0.6020408163265306,PRJNA731589,0.34,025
1,0.7346938775510204,PRJEB10878,0.73,026
1,0.673469387755102,PRJEB10878,0.6,026
1,0.7346938775510204,PRJEB10878,0.74,026
1,0.6530612244897959,PRJEB10878,0.73,026
1,0.6020408163265306,PRJEB10878,0.62,026
0,0.5816326530612245,PRJEB10878,0.56,026
1,0.6122448979591837,PRJEB10878,0.73,026
1,0.7857142857142857,PRJEB10878,0.8,026
1,0.6938775510204082,PRJEB10878,0.64,026
1,0.6530612244897959,PRJEB10878,0.65,026
1,0.7346938775510204,PRJEB10878,0.84,026
1,0.6428571428571429,PRJEB10878,0.8,026
1,0.6020408163265306,PRJEB10878,0.54,026
1,0.7244897959183674,PRJEB10878,0.87,026
0,0.5612244897959183,PRJEB10878,0.35,026
1,0.6632653061224489,PRJEB10878,0.75,026
1,0.6020408163265306,PRJEB10878,0.56,026
1,0.7346938775510204,PRJEB10878,0.85,026
1,0.673469387755102,PRJEB10878,0.83,026
1,0.6530612244897959,PRJEB10878,0.6,026
1,0.7142857142857143,PRJEB10878,0.68,026
0,0.5816326530612245,PRJEB10878,0.36,026
0,0.6020408163265306,PRJEB10878,0.14,026
1,0.7142857142857143,PRJEB10878,0.64,026
0,0.5612244897959183,PRJEB10878,0.24,026
0,0.5816326530612245,PRJEB10878,0.32,026
1,0.6938775510204082,PRJEB6070,0.81,026
0,0.5714285714285714,PRJEB6070,0.35,026
1,0.4489795918367347,PRJEB6070,0.43,026
1,0.4591836734693877,PRJEB6070,0.68,026
0,0.6632653061224489,PRJEB6070,0.55,026
1,0.5204081632653061,PRJEB6070,0.38,026
1,0.7244897959183674,PRJEB6070,0.71,026
1,0.6938775510204082,PRJEB6070,0.84,026
1,0.5,PRJEB6070,0.65,026
0,0.6020408163265306,PRJEB6070,0.4,026
1,0.7653061224489796,PRJEB6070,0.77,026
1,0.4693877551020408,PRJEB6070,0.69,026
0,0.5306122448979592,PRJEB6070,0.39,026
1,0.6224489795918368,PRJEB6070,0.75,026
0,0.7448979591836735,PRJEB6070,0.56,026
1,0.7448979591836735,PRJEB6070,0.81,026
1,0.7551020408163265,PRJEB6070,0.62,026
0,0.6428571428571429,PRJEB6070,0.26,026
0,0.6224489795918368,PRJEB6070,0.52,026
1,0.7346938775510204,PRJEB6070,0.63,026
0,0.6530612244897959,PRJEB6070,0.35,026
1,0.6122448979591837,PRJEB6070,0.53,026
0,0.5612244897959183,PRJEB6070,0.59,026
1,0.4693877551020408,PRJEB6070,0.41,026
0,0.5612244897959183,PRJEB6070,0.41,026
1,0.5714285714285714,PRJEB6070,0.52,026
0,0.6530612244897959,PRJEB6070,0.41,026
1,0.6836734693877551,PRJEB6070,0.82,026
1,0.6632653061224489,PRJEB6070,0.69,026
1,0.7040816326530612,PRJEB6070,0.56,026
0,0.6836734693877551,PRJEB6070,0.27,026
1,0.4693877551020408,PRJEB6070,0.48,026
1,0.6020408163265306,PRJEB6070,0.55,026
0,0.5918367346938775,PRJEB6070,0.23,026
1,0.6224489795918368,PRJEB6070,0.64,026
0,0.3979591836734694,PRJEB6070,0.32,026
0,0.4795918367346938,PRJEB6070,0.42,026
1,0.5918367346938775,PRJEB6070,0.72,026
0,0.4285714285714285,PRJEB6070,0.3,026
0,0.6224489795918368,PRJEB6070,0.49,026
1,0.5102040816326531,PRJEB7774,0.55,026
0,0.6224489795918368,PRJEB7774,0.33,026
0,0.5612244897959183,PRJEB7774,0.44,026
1,0.5510204081632653,PRJEB7774,0.48,026
1,0.4489795918367347,PRJEB7774,0.75,026
1,0.7142857142857143,PRJEB7774,0.59,026
1,0.6836734693877551,PRJEB7774,0.53,026
0,0.6530612244897959,PRJEB7774,0.49,026
1,0.6836734693877551,PRJEB7774,0.69,026
0,0.6020408163265306,PRJEB7774,0.37,026
0,0.6020408163265306,PRJEB7774,0.43,026
0,0.5204081632653061,PRJEB7774,0.44,026
1,0.6938775510204082,PRJEB7774,0.65,026
1,0.6224489795918368,PRJEB7774,0.75,026
0,0.4795918367346938,PRJEB7774,0.39,026
0,0.6530612244897959,PRJEB7774,0.6,026
1,0.7244897959183674,PRJEB7774,0.7,026
1,0.5612244897959183,PRJEB7774,0.76,026
0,0.4693877551020408,PRJEB7774,0.63,026
0,0.6122448979591837,PRJEB7774,0.4,026
1,0.4591836734693877,PRJEB7774,0.77,026
0,0.6326530612244898,PRJEB7774,0.52,026
0,0.5510204081632653,PRJEB7774,0.49,026
1,0.4693877551020408,PRJEB7774,0.76,026
1,0.6122448979591837,PRJEB7774,0.91,026
1,0.7142857142857143,PRJEB7774,0.62,026
1,0.6428571428571429,PRJEB7774,0.57,026
0,0.5204081632653061,PRJEB7774,0.44,026
0,0.5510204081632653,PRJEB7774,0.36,026
0,0.5714285714285714,PRJEB7774,0.36,026
0,0.5714285714285714,PRJEB7774,0.26,026
1,0.5204081632653061,PRJEB7774,0.77,026
1,0.6836734693877551,PRJNA429097,0.85,026
1,0.7142857142857143,PRJNA429097,0.73,026
1,0.7244897959183674,PRJNA429097,0.93,026
0,0.4693877551020408,PRJNA429097,0.46,026
1,0.6530612244897959,PRJNA429097,0.66,026
1,0.7142857142857143,PRJNA429097,0.79,026
1,0.6632653061224489,PRJNA429097,0.86,026
1,0.6224489795918368,PRJNA429097,0.67,026
1,0.7346938775510204,PRJNA429097,0.91,026
0,0.4693877551020408,PRJNA429097,0.26,026
0,0.4183673469387755,PRJNA429097,0.25,026
0,0.3979591836734694,PRJNA429097,0.2,026
1,0.7653061224489796,PRJNA429097,0.84,026
0,0.3469387755102041,PRJNA429097,0.1,026
1,0.6428571428571429,PRJNA429097,0.68,026
1,0.7142857142857143,PRJNA429097,0.92,026
1,0.7448979591836735,PRJNA429097,0.84,026
1,0.7346938775510204,PRJNA429097,0.9,026
1,0.7551020408163265,PRJNA429097,0.84,026
0,0.4489795918367347,PRJNA429097,0.2,026
1,0.6122448979591837,PRJNA429097,0.71,026
0,0.5,PRJNA429097,0.07,026
