y_true,prob_1,repeat,client
0,0.4693877551020408,022,federated (aggregate)
1,0.5816326530612245,022,federated (aggregate)
0,0.4183673469387755,022,federated (aggregate)
0,0.4591836734693877,022,federated (aggregate)
1,0.7755102040816326,022,federated (aggregate)
0,0.6632653061224489,022,federated (aggregate)
0,0.4387755102040816,022,federated (aggregate)
1,0.6632653061224489,022,federated (aggregate)
1,0.7551020408163265,022,federated (aggregate)
1,0.7448979591836735,022,federated (aggregate)
1,0.7653061224489796,022,federated (aggregate)
0,0.4489795918367347,022,federated (aggregate)
1,0.7448979591836735,022,federated (aggregate)
0,0.6530612244897959,022,federated (aggregate)
1,0.7551020408163265,022,federated (aggregate)
0,0.4693877551020408,022,federated (aggregate)
1,0.7755102040816326,022,federated (aggregate)
0,0.5612244897959183,022,federated (aggregate)
1,0.6224489795918368,022,PRJEB10878
1,0.6428571428571429,022,PRJEB10878
1,0.6938775510204082,022,PRJEB10878
0,0.5510204081632653,022,PRJEB10878
1,0.6836734693877551,022,PRJEB10878
0,0.5816326530612245,022,PRJEB10878
0,0.5612244897959183,022,PRJEB10878
1,0.6224489795918368,022,PRJEB10878
1,0.7142857142857143,022,PRJEB10878
1,0.8571428571428571,022,PRJEB10878
1,0.6020408163265306,022,PRJEB10878
1,0.673469387755102,022,PRJEB10878
1,0.7346938775510204,022,PRJEB10878
1,0.7346938775510204,022,PRJEB10878
1,0.7653061224489796,022,PRJEB10878
0,0.4795918367346938,022,PRJEB10878
0,0.6224489795918368,022,PRJEB10878
1,0.6938775510204082,022,PRJEB10878
1,0.673469387755102,022,PRJEB10878
1,0.5306122448979592,022,PRJEB10878
1,0.6122448979591837,022,PRJEB10878
0,0.5102040816326531,022,PRJEB10878
0,0.5510204081632653,022,PRJEB10878
1,0.7551020408163265,022,PRJEB10878
1,0.6122448979591837,022,PRJEB10878
0,0.6122448979591837,022,PRJEB10878
1,0.7755102040816326,022,PRJEB6070
1,0.6836734693877551,022,PRJEB6070
1,0.5714285714285714,022,PRJEB6070
0,0.6122448979591837,022,PRJEB6070
1,0.4693877551020408,022,PRJEB6070
0,0.5,022,PRJEB6070
0,0.6326530612244898,022,PRJEB6070
1,0.7346938775510204,022,PRJEB6070
0,0.5612244897959183,022,PRJEB6070
0,0.5204081632653061,022,PRJEB6070
0,0.5306122448979592,022,PRJEB6070
1,0.4489795918367347,022,PRJEB6070
1,0.5408163265306123,022,PRJEB6070
0,0.6224489795918368,022,PRJEB6070
1,0.5816326530612245,022,PRJEB6070
0,0.6326530612244898,022,PRJEB6070
0,0.6224489795918368,022,PRJEB6070
0,0.6530612244897959,022,PRJEB6070
1,0.6836734693877551,022,PRJEB6070
1,0.5510204081632653,022,PRJEB6070
1,0.673469387755102,022,PRJEB6070
0,0.6122448979591837,022,PRJEB6070
1,0.6938775510204082,022,PRJEB6070
1,0.5816326530612245,022,PRJEB6070
1,0.673469387755102,022,PRJEB6070
1,0.5612244897959183,022,PRJEB6070
0,0.5714285714285714,022,PRJEB6070
0,0.5306122448979592,022,PRJEB6070
1,0.5408163265306123,022,PRJEB6070
1,0.6224489795918368,022,PRJEB6070
0,0.673469387755102,022,PRJEB6070
1,0.6428571428571429,022,PRJEB6070
1,0.6938775510204082,022,PRJEB6070
0,0.5306122448979592,022,PRJEB6070
0,0.6836734693877551,022,PRJEB6070
1,0.7142857142857143,022,PRJEB6070
1,0.7040816326530612,022,PRJEB6070
1,0.6428571428571429,022,PRJEB6070
0,0.5816326530612245,022,PRJEB6070
1,0.6224489795918368,022,PRJEB6070
1,0.6428571428571429,022,PRJEB7774
0,0.6122448979591837,022,PRJEB7774
0,0.6020408163265306,022,PRJEB7774
1,0.6938775510204082,022,PRJEB7774
1,0.7959183673469388,022,PRJEB7774
1,0.6326530612244898,022,PRJEB7774
0,0.5714285714285714,022,PRJEB7774
1,0.6836734693877551,022,PRJEB7774
1,0.6632653061224489,022,PRJEB7774
0,0.5918367346938775,022,PRJEB7774
0,0.5408163265306123,022,PRJEB7774
1,0.6836734693877551,022,PRJEB7774
0,0.6224489795918368,022,PRJEB7774
0,0.6632653061224489,022,PRJEB7774
0,0.6326530612244898,022,PRJEB7774
0,0.6020408163265306,022,PRJEB7774
1,0.673469387755102,022,PRJEB7774
0,0.5510204081632653,022,PRJEB7774
1,0.673469387755102,022,PRJEB7774
1,0.6326530612244898,022,PRJEB7774
0,0.5714285714285714,022,PRJEB7774
0,0.5408163265306123,022,PRJEB7774
0,0.6122448979591837,022,PRJEB7774
1,0.6122448979591837,022,PRJEB7774
1,0.5714285714285714,022,PRJEB7774
1,0.5816326530612245,022,PRJEB7774
1,0.6632653061224489,022,PRJEB7774
0,0.6326530612244898,022,PRJEB7774
0,0.5408163265306123,022,PRJEB7774
1,0.7040816326530612,022,PRJEB7774
0,0.6224489795918368,022,PRJEB7774
0,0.5816326530612245,022,PRJEB7774
0,0.4897959183673469,022,PRJNA429097
0,0.3775510204081632,022,PRJNA429097
0,0.5510204081632653,022,PRJNA429097
0,0.3979591836734694,022,PRJNA429097
1,0.7040816326530612,022,PRJNA429097
0,0.4489795918367347,022,PRJNA429097
1,0.7755102040816326,022,PRJNA429097
1,0.5918367346938775,022,PRJNA429097
1,0.6122448979591837,022,PRJNA429097
1,0.6938775510204082,022,PRJNA429097
0,0.4795918367346938,022,PRJNA429097
0,0.3673469387755102,022,PRJNA429097
0,0.3775510204081632,022,PRJNA429097
1,0.7448979591836735,022,PRJNA429097
0,0.3673469387755102,022,PRJNA429097
0,0.4387755102040816,022,PRJNA429097
0,0.4285714285714285,022,PRJNA429097
0,0.5306122448979592,022,PRJNA429097
0,0.4795918367346938,022,PRJNA429097
1,0.6632653061224489,022,PRJNA429097
1,0.5816326530612245,022,PRJNA429097
1,0.673469387755102,022,PRJNA429097
1,0.7551020408163265,022,PRJNA429097
1,0.6428571428571429,022,PRJNA429097
1,0.7346938775510204,022,PRJNA429097
1,0.6530612244897959,022,PRJNA429097
1,0.7448979591836735,022,PRJNA429097
0,0.4591836734693877,022,PRJNA429097
1,0.7857142857142857,022,PRJNA429097
0,0.4081632653061224,022,PRJNA429097
1,0.6632653061224489,022,PRJNA429097
1,0.7346938775510204,022,PRJNA429097
1,0.7346938775510204,022,PRJNA429097
0,0.3673469387755102,022,PRJNA429097
1,0.5408163265306123,022,PRJNA429097
1,0.7551020408163265,022,PRJNA429097
1,0.7040816326530612,022,PRJNA429097
0,0.4489795918367347,022,PRJNA429097
1,0.7346938775510204,022,PRJNA429097
1,0.7448979591836735,022,PRJNA731589
0,0.5918367346938775,022,PRJNA731589
1,0.7653061224489796,022,PRJNA731589
1,0.7244897959183674,022,PRJNA731589
0,0.4285714285714285,022,PRJNA731589
0,0.4285714285714285,022,PRJNA731589
0,0.4489795918367347,022,PRJNA731589
1,0.6836734693877551,022,PRJNA731589
0,0.5102040816326531,022,PRJNA731589
0,0.5612244897959183,022,PRJNA731589
1,0.7346938775510204,022,PRJNA731589
0,0.4693877551020408,022,PRJNA731589
1,0.7959183673469388,022,PRJNA731589
0,0.5,022,PRJNA731589
1,0.7346938775510204,022,PRJNA731589
0,0.4693877551020408,022,PRJNA731589
1,0.5816326530612245,022,PRJNA731589
0,0.4183673469387755,022,PRJNA731589
0,0.4591836734693877,022,PRJNA731589
1,0.7755102040816326,022,PRJNA731589
0,0.6632653061224489,022,PRJNA731589
0,0.4387755102040816,022,PRJNA731589
1,0.6632653061224489,022,PRJNA731589
1,0.7551020408163265,022,PRJNA731589
1,0.7448979591836735,022,PRJNA731589
1,0.7653061224489796,022,PRJNA731589
0,0.4489795918367347,022,PRJNA731589
1,0.7448979591836735,022,PRJNA731589
0,0.6530612244897959,022,PRJNA731589
1,0.7551020408163265,022,PRJNA731589
0,0.4693877551020408,022,PRJNA731589
1,0.7755102040816326,022,PRJNA731589
0,0.5612244897959183,022,PRJNA731589
0,0.18,023,centralized
1,0.62,023,centralized
0,0.22,023,centralized
1,0.8,023,centralized
1,0.7,023,centralized
1,0.67,023,centralized
0,0.48,023,centralized
1,0.85,023,centralized
0,0.25,023,centralized
0,0.43,023,centralized
1,0.84,023,centralized
1,0.72,023,centralized
0,0.22,023,centralized
0,0.46,023,centralized
1,0.6,023,centralized
1,0.7,023,centralized
1,0.53,023,centralized
1,0.81,023,centralized
1,0.78,023,centralized
1,0.84,023,centralized
0,0.23,023,centralized
0,0.25,023,centralized
0,0.56,023,centralized
0,0.37,023,centralized
0,0.3,023,centralized
1,0.88,023,centralized
1,0.52,023,centralized
0,0.4,023,centralized
1,0.73,023,centralized
0,0.44,023,centralized
1,0.6,023,centralized
1,0.54,023,centralized
1,0.82,023,centralized
1,0.63,023,centralized
0,0.57,023,centralized
0,0.25,023,centralized
0,0.39,023,centralized
1,0.55,023,centralized
0,0.58,023,centralized
1,0.67,023,centralized
1,0.69,023,centralized
1,0.57,023,centralized
0,0.25,023,centralized
1,0.62,023,centralized
1,0.48,023,centralized
1,0.63,023,centralized
0,0.32,023,centralized
1,0.5,023,centralized
0,0.36,023,centralized
1,0.73,023,centralized
1,0.66,023,centralized
1,0.87,023,centralized
0,0.45,023,centralized
1,0.86,023,centralized
0,0.31,023,centralized
1,0.39,023,centralized
0,0.36,023,centralized
0,0.29,023,centralized
1,0.41,023,centralized
1,0.36,023,centralized
1,0.63,023,centralized
0,0.38,023,centralized
1,0.56,023,centralized
1,0.34,023,centralized
1,0.75,023,centralized
0,0.36,023,centralized
0,0.55,023,centralized
1,0.4,023,centralized
0,0.58,023,centralized
1,0.66,023,centralized
0,0.33,023,centralized
1,0.47,023,centralized
1,0.69,023,centralized
0,0.26,023,centralized
0,0.38,023,centralized
0,0.48,023,centralized
1,0.84,023,centralized
0,0.61,023,centralized
1,0.75,023,centralized
0,0.43,023,centralized
1,0.65,023,centralized
1,0.82,023,centralized
1,0.78,023,centralized
0,0.21,023,centralized
1,0.62,023,centralized
0,0.45,023,centralized
0,0.51,023,centralized
1,0.65,023,centralized
0,0.6,023,centralized
0,0.21,023,centralized
0,0.29,023,centralized
1,0.76,023,centralized
1,0.75,023,centralized
1,0.53,023,centralized
1,0.54,023,centralized
1,0.83,023,centralized
0,0.42,023,centralized
0,0.34,023,centralized
1,0.85,023,centralized
0,0.25,023,centralized
1,0.86,023,centralized
1,0.66,023,centralized
1,0.54,023,centralized
1,0.65,023,centralized
1,0.95,023,centralized
0,0.08,023,centralized
0,0.1,023,centralized
1,0.83,023,centralized
0,0.12,023,centralized
0,0.41,023,centralized
1,0.8,023,centralized
0,0.57,023,centralized
0,0.12,023,centralized
1,0.83,023,centralized
1,0.71,023,centralized
0,0.13,023,centralized
0,0.14,023,centralized
1,0.88,023,centralized
0,0.08,023,centralized
1,0.83,023,centralized
0,0.23,023,centralized
1,0.7,023,centralized
0,0.09,023,centralized
1,0.86,023,centralized
0,0.1,023,centralized
0,0.14,023,centralized
0,0.27,023,centralized
1,0.67,023,centralized
1,0.82,023,centralized
0,0.31,023,centralized
1,0.83,023,centralized
0,0.05,023,centralized
0,0.2,023,centralized
0,0.23,023,centralized
1,0.78,023,centralized
0,0.1,023,centralized
1,0.82,023,centralized
0,0.08,023,centralized
1,0.43,023,centralized
0,0.06,023,centralized
1,0.87,023,centralized
1,0.61,023,centralized
0,0.16,023,centralized
0,0.12,023,centralized
1,0.83,023,centralized
1,0.84,023,centralized
0,0.27,023,centralized
1,0.77,023,centralized
1,0.75,023,centralized
0,0.12,023,centralized
1,0.81,023,centralized
1,0.59,023,centralized
1,0.92,023,centralized
1,0.59,023,centralized
0,0.12,023,centralized
0,0.53,023,centralized
1,0.81,023,centralized
0,0.1,023,centralized
1,0.36,023,centralized
1,0.64,023,centralized
1,0.62,023,centralized
0,0.12,023,centralized
1,0.88,023,centralized
0,0.26,023,centralized
1,0.67,023,centralized
1,0.79,023,centralized
1,0.84,023,centralized
1,0.86,023,centralized
1,0.93,023,centralized
0,0.07,023,centralized
0,0.5306122448979592,023,federated (aggregate)
1,0.5714285714285714,023,federated (aggregate)
0,0.5612244897959183,023,federated (aggregate)
1,0.7040816326530612,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
0,0.6122448979591837,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
0,0.5,023,federated (aggregate)
0,0.5510204081632653,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
0,0.4795918367346938,023,federated (aggregate)
0,0.6020408163265306,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
1,0.6020408163265306,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
1,0.6530612244897959,023,federated (aggregate)
1,0.6938775510204082,023,federated (aggregate)
0,0.5204081632653061,023,federated (aggregate)
0,0.6020408163265306,023,federated (aggregate)
0,0.5612244897959183,023,federated (aggregate)
0,0.5204081632653061,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
1,0.5714285714285714,023,federated (aggregate)
0,0.5306122448979592,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
0,0.5714285714285714,023,federated (aggregate)
1,0.5816326530612245,023,federated (aggregate)
1,0.6530612244897959,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
1,0.5714285714285714,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
0,0.4489795918367347,023,federated (aggregate)
0,0.4591836734693877,023,federated (aggregate)
1,0.5510204081632653,023,federated (aggregate)
0,0.4693877551020408,023,federated (aggregate)
1,0.6224489795918368,023,federated (aggregate)
1,0.6530612244897959,023,federated (aggregate)
1,0.6836734693877551,023,federated (aggregate)
0,0.5,023,federated (aggregate)
1,0.5612244897959183,023,federated (aggregate)
1,0.5408163265306123,023,federated (aggregate)
1,0.5306122448979592,023,federated (aggregate)
0,0.4285714285714285,023,federated (aggregate)
1,0.5408163265306123,023,federated (aggregate)
0,0.4183673469387755,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
1,0.5510204081632653,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
1,0.5204081632653061,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
0,0.5,023,federated (aggregate)
1,0.5612244897959183,023,federated (aggregate)
1,0.4897959183673469,023,federated (aggregate)
1,0.4183673469387755,023,federated (aggregate)
0,0.5408163265306123,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
1,0.5408163265306123,023,federated (aggregate)
1,0.6938775510204082,023,federated (aggregate)
0,0.4591836734693877,023,federated (aggregate)
0,0.5510204081632653,023,federated (aggregate)
1,0.5612244897959183,023,federated (aggregate)
0,0.4897959183673469,023,federated (aggregate)
1,0.6122448979591837,023,federated (aggregate)
0,0.5408163265306123,023,federated (aggregate)
1,0.5510204081632653,023,federated (aggregate)
1,0.5816326530612245,023,federated (aggregate)
0,0.5306122448979592,023,federated (aggregate)
0,0.5714285714285714,023,federated (aggregate)
0,0.4489795918367347,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
0,0.5714285714285714,023,federated (aggregate)
1,0.6836734693877551,023,federated (aggregate)
0,0.5408163265306123,023,federated (aggregate)
1,0.5714285714285714,023,federated (aggregate)
1,0.6020408163265306,023,federated (aggregate)
1,0.6224489795918368,023,federated (aggregate)
0,0.4693877551020408,023,federated (aggregate)
1,0.5510204081632653,023,federated (aggregate)
0,0.5102040816326531,023,federated (aggregate)
0,0.5204081632653061,023,federated (aggregate)
1,0.5408163265306123,023,federated (aggregate)
0,0.5918367346938775,023,federated (aggregate)
0,0.5714285714285714,023,federated (aggregate)
0,0.4795918367346938,023,federated (aggregate)
1,0.6122448979591837,023,federated (aggregate)
1,0.6224489795918368,023,federated (aggregate)
1,0.5408163265306123,023,federated (aggregate)
1,0.6122448979591837,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
0,0.5306122448979592,023,federated (aggregate)
0,0.4693877551020408,023,federated (aggregate)
1,0.6836734693877551,023,federated (aggregate)
0,0.3877551020408163,023,federated (aggregate)
1,0.7244897959183674,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
0,0.3571428571428571,023,federated (aggregate)
0,0.3163265306122449,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
0,0.3469387755102041,023,federated (aggregate)
0,0.4183673469387755,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
0,0.5408163265306123,023,federated (aggregate)
0,0.3571428571428571,023,federated (aggregate)
1,0.6326530612244898,023,federated (aggregate)
1,0.6122448979591837,023,federated (aggregate)
0,0.3673469387755102,023,federated (aggregate)
0,0.3979591836734694,023,federated (aggregate)
1,0.6938775510204082,023,federated (aggregate)
0,0.3265306122448979,023,federated (aggregate)
1,0.5816326530612245,023,federated (aggregate)
0,0.3571428571428571,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
0,0.3979591836734694,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
0,0.3877551020408163,023,federated (aggregate)
0,0.2857142857142857,023,federated (aggregate)
0,0.3979591836734694,023,federated (aggregate)
1,0.6632653061224489,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
0,0.3979591836734694,023,federated (aggregate)
1,0.6326530612244898,023,federated (aggregate)
0,0.3775510204081632,023,federated (aggregate)
0,0.3469387755102041,023,federated (aggregate)
0,0.3571428571428571,023,federated (aggregate)
1,0.5612244897959183,023,federated (aggregate)
0,0.3265306122448979,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
0,0.3673469387755102,023,federated (aggregate)
1,0.5918367346938775,023,federated (aggregate)
0,0.4591836734693877,023,federated (aggregate)
1,0.7142857142857143,023,federated (aggregate)
1,0.6122448979591837,023,federated (aggregate)
0,0.4183673469387755,023,federated (aggregate)
0,0.4387755102040816,023,federated (aggregate)
1,0.7244897959183674,023,federated (aggregate)
1,0.7346938775510204,023,federated (aggregate)
0,0.4285714285714285,023,federated (aggregate)
1,0.6836734693877551,023,federated (aggregate)
1,0.7040816326530612,023,federated (aggregate)
0,0.4795918367346938,023,federated (aggregate)
1,0.7448979591836735,023,federated (aggregate)
1,0.6938775510204082,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
1,0.6224489795918368,023,federated (aggregate)
0,0.4795918367346938,023,federated (aggregate)
0,0.6224489795918368,023,federated (aggregate)
1,0.673469387755102,023,federated (aggregate)
0,0.4081632653061224,023,federated (aggregate)
1,0.6326530612244898,023,federated (aggregate)
1,0.6938775510204082,023,federated (aggregate)
1,0.6530612244897959,023,federated (aggregate)
0,0.336734693877551,023,federated (aggregate)
1,0.7040816326530612,023,federated (aggregate)
0,0.4591836734693877,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
1,0.7040816326530612,023,federated (aggregate)
1,0.7040816326530612,023,federated (aggregate)
1,0.6428571428571429,023,federated (aggregate)
1,0.6836734693877551,023,federated (aggregate)
0,0.3775510204081632,023,federated (aggregate)
0,0.5306122448979592,023,PRJEB10878
1,0.5714285714285714,023,PRJEB10878
0,0.5612244897959183,023,PRJEB10878
1,0.7040816326530612,023,PRJEB10878
1,0.7142857142857143,023,PRJEB10878
1,0.6632653061224489,023,PRJEB10878
0,0.6122448979591837,023,PRJEB10878
1,0.6632653061224489,023,PRJEB10878
0,0.5,023,PRJEB10878
0,0.5510204081632653,023,PRJEB10878
1,0.7142857142857143,023,PRJEB10878
1,0.5918367346938775,023,PRJEB10878
0,0.4795918367346938,023,PRJEB10878
0,0.6020408163265306,023,PRJEB10878
1,0.6428571428571429,023,PRJEB10878
1,0.6020408163265306,023,PRJEB10878
1,0.5918367346938775,023,PRJEB10878
1,0.673469387755102,023,PRJEB10878
1,0.6530612244897959,023,PRJEB10878
1,0.6938775510204082,023,PRJEB10878
0,0.5204081632653061,023,PRJEB10878
0,0.6020408163265306,023,PRJEB10878
0,0.5612244897959183,023,PRJEB10878
0,0.5204081632653061,023,PRJEB10878
0,0.5102040816326531,023,PRJEB10878
1,0.673469387755102,023,PRJEB10878
1,0.5714285714285714,023,PRJEB6070
0,0.5306122448979592,023,PRJEB6070
1,0.6632653061224489,023,PRJEB6070
0,0.5714285714285714,023,PRJEB6070
1,0.5816326530612245,023,PRJEB6070
1,0.6530612244897959,023,PRJEB6070
1,0.6632653061224489,023,PRJEB6070
1,0.5714285714285714,023,PRJEB6070
0,0.5102040816326531,023,PRJEB6070
0,0.4489795918367347,023,PRJEB6070
0,0.4591836734693877,023,PRJEB6070
1,0.5510204081632653,023,PRJEB6070
0,0.4693877551020408,023,PRJEB6070
1,0.6224489795918368,023,PRJEB6070
1,0.6530612244897959,023,PRJEB6070
1,0.6836734693877551,023,PRJEB6070
0,0.5,023,PRJEB6070
1,0.5612244897959183,023,PRJEB6070
1,0.5408163265306123,023,PRJEB6070
1,0.5306122448979592,023,PRJEB6070
0,0.4285714285714285,023,PRJEB6070
1,0.5408163265306123,023,PRJEB6070
0,0.4183673469387755,023,PRJEB6070
1,0.673469387755102,023,PRJEB6070
1,0.5510204081632653,023,PRJEB6070
1,0.6632653061224489,023,PRJEB6070
0,0.5102040816326531,023,PRJEB6070
1,0.7142857142857143,023,PRJEB6070
0,0.5102040816326531,023,PRJEB6070
1,0.5204081632653061,023,PRJEB6070
0,0.5102040816326531,023,PRJEB6070
0,0.5,023,PRJEB6070
1,0.5612244897959183,023,PRJEB6070
1,0.4897959183673469,023,PRJEB6070
1,0.4183673469387755,023,PRJEB6070
0,0.5408163265306123,023,PRJEB6070
1,0.5918367346938775,023,PRJEB6070
1,0.5408163265306123,023,PRJEB6070
1,0.6938775510204082,023,PRJEB6070
0,0.4591836734693877,023,PRJEB6070
0,0.5510204081632653,023,PRJEB7774
1,0.5612244897959183,023,PRJEB7774
0,0.4897959183673469,023,PRJEB7774
1,0.6122448979591837,023,PRJEB7774
0,0.5408163265306123,023,PRJEB7774
1,0.5510204081632653,023,PRJEB7774
1,0.5816326530612245,023,PRJEB7774
0,0.5306122448979592,023,PRJEB7774
0,0.5714285714285714,023,PRJEB7774
0,0.4489795918367347,023,PRJEB7774
1,0.6428571428571429,023,PRJEB7774
0,0.5714285714285714,023,PRJEB7774
1,0.6836734693877551,023,PRJEB7774
0,0.5408163265306123,023,PRJEB7774
1,0.5714285714285714,023,PRJEB7774
1,0.6020408163265306,023,PRJEB7774
1,0.6224489795918368,023,PRJEB7774
0,0.4693877551020408,023,PRJEB7774
1,0.5510204081632653,023,PRJEB7774
0,0.5102040816326531,023,PRJEB7774
0,0.5204081632653061,023,PRJEB7774
1,0.5408163265306123,023,PRJEB7774
0,0.5918367346938775,023,PRJEB7774
0,0.5714285714285714,023,PRJEB7774
0,0.4795918367346938,023,PRJEB7774
1,0.6122448979591837,023,PRJEB7774
1,0.6224489795918368,023,PRJEB7774
1,0.5408163265306123,023,PRJEB7774
1,0.6122448979591837,023,PRJEB7774
1,0.6632653061224489,023,PRJEB7774
0,0.5306122448979592,023,PRJEB7774
0,0.4693877551020408,023,PRJEB7774
1,0.6836734693877551,023,PRJNA429097
0,0.3877551020408163,023,PRJNA429097
1,0.7244897959183674,023,PRJNA429097
1,0.6428571428571429,023,PRJNA429097
1,0.5918367346938775,023,PRJNA429097
1,0.7142857142857143,023,PRJNA429097
1,0.7142857142857143,023,PRJNA429097
0,0.3571428571428571,023,PRJNA429097
0,0.3163265306122449,023,PRJNA429097
1,0.6428571428571429,023,PRJNA429097
0,0.3469387755102041,023,PRJNA429097
0,0.4183673469387755,023,PRJNA429097
1,0.5918367346938775,023,PRJNA429097
0,0.5408163265306123,023,PRJNA429097
0,0.3571428571428571,023,PRJNA429097
1,0.6326530612244898,023,PRJNA429097
1,0.6122448979591837,023,PRJNA429097
0,0.3673469387755102,023,PRJNA429097
0,0.3979591836734694,023,PRJNA429097
1,0.6938775510204082,023,PRJNA429097
0,0.3265306122448979,023,PRJNA429097
1,0.5816326530612245,023,PRJNA429097
0,0.3571428571428571,023,PRJNA429097
1,0.6428571428571429,023,PRJNA429097
0,0.3979591836734694,023,PRJNA429097
1,0.673469387755102,023,PRJNA429097
0,0.3877551020408163,023,PRJNA429097
0,0.2857142857142857,023,PRJNA429097
0,0.3979591836734694,023,PRJNA429097
1,0.6632653061224489,023,PRJNA429097
1,0.6428571428571429,023,PRJNA429097
0,0.3979591836734694,023,PRJNA429097
1,0.6326530612244898,023,PRJNA429097
0,0.3775510204081632,023,PRJNA429097
0,0.3469387755102041,023,PRJNA429097
0,0.3571428571428571,023,PRJNA429097
1,0.5612244897959183,023,PRJNA429097
0,0.3265306122448979,023,PRJNA429097
1,0.6428571428571429,023,PRJNA429097
0,0.3673469387755102,023,PRJNA731589
1,0.5918367346938775,023,PRJNA731589
0,0.4591836734693877,023,PRJNA731589
1,0.7142857142857143,023,PRJNA731589
1,0.6122448979591837,023,PRJNA731589
0,0.4183673469387755,023,PRJNA731589
0,0.4387755102040816,023,PRJNA731589
1,0.7244897959183674,023,PRJNA731589
1,0.7346938775510204,023,PRJNA731589
0,0.4285714285714285,023,PRJNA731589
1,0.6836734693877551,023,PRJNA731589
1,0.7040816326530612,023,PRJNA731589
0,0.4795918367346938,023,PRJNA731589
1,0.7448979591836735,023,PRJNA731589
1,0.6938775510204082,023,PRJNA731589
1,0.673469387755102,023,PRJNA731589
1,0.6224489795918368,023,PRJNA731589
0,0.4795918367346938,023,PRJNA731589
0,0.6224489795918368,023,PRJNA731589
1,0.673469387755102,023,PRJNA731589
0,0.4081632653061224,023,PRJNA731589
1,0.6326530612244898,023,PRJNA731589
1,0.6938775510204082,023,PRJNA731589
1,0.6530612244897959,023,PRJNA731589
0,0.336734693877551,023,PRJNA731589
1,0.7040816326530612,023,PRJNA731589
0,0.4591836734693877,023,PRJNA731589
1,0.6428571428571429,023,PRJNA731589
1,0.7040816326530612,023,PRJNA731589
1,0.7040816326530612,023,PRJNA731589
1,0.6428571428571429,023,PRJNA731589
1,0.6836734693877551,023,PRJNA731589
0,0.3775510204081632,023,PRJNA731589
0,0.4,024,centralized
0,0.5,024,centralized
0,0.84,024,centralized
1,0.81,024,centralized
0,0.22,024,centralized
1,0.78,024,centralized
0,0.53,024,centralized
1,0.61,024,centralized
1,0.78,024,centralized
0,0.6,024,centralized
1,0.67,024,centralized
0,0.25,024,centralized
1,0.66,024,centralized
1,0.66,024,centralized
1,0.62,024,centralized
1,0.57,024,centralized
1,0.7,024,centralized
1,0.67,024,centralized
1,0.62,024,centralized
0,0.2,024,centralized
0,0.25,024,centralized
0,0.25,024,centralized
1,0.67,024,centralized
0,0.39,024,centralized
1,0.86,024,centralized
0,0.25,024,centralized
1,0.64,024,centralized
0,0.38,024,centralized
0,0.5,024,centralized
1,0.88,024,centralized
1,0.44,024,centralized
0,0.52,024,centralized
0,0.5,024,centralized
1,0.85,024,centralized
0,0.47,024,centralized
1,0.64,024,centralized
1,0.74,024,centralized
1,0.56,024,centralized
0,0.51,024,centralized
1,0.62,024,centralized
0,0.54,024,centralized
1,0.62,024,centralized
0,0.38,024,centralized
1,0.63,024,centralized
1,0.63,024,centralized
0,0.28,024,centralized
1,0.84,024,centralized
1,0.57,024,centralized
0,0.36,024,centralized
1,0.77,024,centralized
1,0.58,024,centralized
0,0.44,024,centralized
0,0.35,024,centralized
0,0.51,024,centralized
1,0.5,024,centralized
1,0.39,024,centralized
1,0.52,024,centralized
0,0.48,024,centralized
1,0.77,024,centralized
0,0.34,024,centralized
